job_title,job_detail_url,job_listed,company_name,company_link,company_location
Social Media Manager,https://www.linkedin.com/jobs/view/social-media-manager-at-gap-3940376065?refId=dSEcZbUIagHfkoPvppuzhA%3D%3D&trackingId=A2ZLQ3B0Fa6L3PpgrsKR5g%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,4 days ago,Gap,https://www.linkedin.com/company/gap-inc--gap?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, United States"
Social Media Coordinator,https://www.linkedin.com/jobs/view/social-media-coordinator-at-tarte-cosmetics-3932933128?refId=dSEcZbUIagHfkoPvppuzhA%3D%3D&trackingId=uBLdOikdIKe2wDSUfUinIA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,1 week ago,Tarte Cosmetics,https://www.linkedin.com/company/tarte-cosmetics?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY"
Social Media Intern,https://www.linkedin.com/jobs/view/social-media-intern-at-hint-inc-3942811392?refId=dSEcZbUIagHfkoPvppuzhA%3D%3D&trackingId=SWo31jYPg7WBbEPkMzu4Qw%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,5 days ago,Hint Inc.,https://www.linkedin.com/company/drinkhint?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA"
Social Media Marketing Manager,https://www.linkedin.com/jobs/view/social-media-marketing-manager-at-accor-3944626496?refId=dSEcZbUIagHfkoPvppuzhA%3D%3D&trackingId=oQe%2BisG13qy%2BJ86Bqok6rg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,4 days ago,Accor,https://fr.linkedin.com/company/accor?trk=public_jobs_jserp-result_job-search-card-subtitle,"Scottsdale, AZ"
Social Media Manager,https://www.linkedin.com/jobs/view/social-media-manager-at-kodiak-cakes-3934497860?refId=dSEcZbUIagHfkoPvppuzhA%3D%3D&trackingId=kyKlhPBhKvicBNFIW9nTLA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,1 week ago,Kodiak Cakes,https://www.linkedin.com/company/kodiak-cakes?trk=public_jobs_jserp-result_job-search-card-subtitle,"Park City, UT"
Social Media Manager & Content Creator,https://www.linkedin.com/jobs/view/social-media-manager-content-creator-at-there-stories-3940864987?refId=dSEcZbUIagHfkoPvppuzhA%3D%3D&trackingId=iuWGu4Kp%2FPgufFjS%2BAZrqA%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,4 days ago,THERE Stories,https://www.linkedin.com/company/there-stories?trk=public_jobs_jserp-result_job-search-card-subtitle,Maui
Social Media Assistant,https://www.linkedin.com/jobs/view/social-media-assistant-at-rancher-hat-bar-3938829509?refId=dSEcZbUIagHfkoPvppuzhA%3D%3D&trackingId=4vmKP496UJnK8qNuPm20EQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,6 days ago,Rancher Hat Bar,https://www.linkedin.com/company/rancherhatbar?trk=public_jobs_jserp-result_job-search-card-subtitle,"Scottsdale, AZ"
Entry Level Social Media Assistant,https://www.linkedin.com/jobs/view/entry-level-social-media-assistant-at-this-is-voice-3938670064?refId=dSEcZbUIagHfkoPvppuzhA%3D%3D&trackingId=Q52oPcXTKnKKMvTNrcqWHg%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,1 week ago,This Is Voice,https://www.linkedin.com/company/this-is-voice?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jacksonville, FL"
Social Media Content Creator,https://www.linkedin.com/jobs/view/social-media-content-creator-at-twine-3943483497?refId=dSEcZbUIagHfkoPvppuzhA%3D%3D&trackingId=lCy6dV7AuujIPK0O8bgx6A%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,4 days ago,Twine,https://uk.linkedin.com/company/twine.is?trk=public_jobs_jserp-result_job-search-card-subtitle,United States
Social Media Assistant,https://www.linkedin.com/jobs/view/social-media-assistant-at-endorse-infinity-3938871119?refId=dSEcZbUIagHfkoPvppuzhA%3D%3D&trackingId=aBSgb%2BhheXmZ0w%2BpXFfDBQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,1 week ago,Endorse Infinity,https://www.linkedin.com/company/endorseinfinity?trk=public_jobs_jserp-result_job-search-card-subtitle,"Philadelphia, PA"
Entry Level Social Media Assistant,https://www.linkedin.com/jobs/view/entry-level-social-media-assistant-at-draft-note-design-3944623891?refId=dSEcZbUIagHfkoPvppuzhA%3D%3D&trackingId=q4VR6dEmbttmdf2WlePtgw%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,4 days ago,Draft Note Design,https://www.linkedin.com/company/draft-note-design?trk=public_jobs_jserp-result_job-search-card-subtitle,"Orlando, FL"
Social Media/Digital Marketing Intern (Fall Semester 2024),https://www.linkedin.com/jobs/view/social-media-digital-marketing-intern-fall-semester-2024-at-toyota-of-orlando-3944202238?refId=dSEcZbUIagHfkoPvppuzhA%3D%3D&trackingId=%2FIUrsEqDrLdngv7sL0TRMA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,4 days ago,Toyota of Orlando,https://www.linkedin.com/company/toyota-of-orlando?trk=public_jobs_jserp-result_job-search-card-subtitle,"Orlando, FL"
Social Media Intern,https://www.linkedin.com/jobs/view/social-media-intern-at-pangaea-3935368002?refId=dSEcZbUIagHfkoPvppuzhA%3D%3D&trackingId=B8r2l2hjNuNeZDe1dJez%2Fw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,1 week ago,Pangaea,https://www.linkedin.com/company/pangaeaholdings?trk=public_jobs_jserp-result_job-search-card-subtitle,"California, United States"
Social Media Manager,https://www.linkedin.com/jobs/view/social-media-manager-at-maya-chia-3942661962?refId=dSEcZbUIagHfkoPvppuzhA%3D%3D&trackingId=ldh2IE9umcLSs2h9agTHMw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,5 days ago,Maya Chia,https://www.linkedin.com/company/maya-chia-beauty?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mount Pleasant, SC"
Social Media Manager,https://www.linkedin.com/jobs/view/social-media-manager-at-ruckus-films-3942213483?refId=XcLf6pkd2EFp8iBd1m2cqw%3D%3D&trackingId=1HSgMWmTD9LwG2Da9VNtvQ%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card,6 days ago,Ruckus Films,https://www.linkedin.com/company/ruckus-films?trk=public_jobs_jserp-result_job-search-card-subtitle,"Los Angeles, CA"
Social Media Manager,https://www.linkedin.com/jobs/view/social-media-manager-at-maya-chia-3942213505?refId=XcLf6pkd2EFp8iBd1m2cqw%3D%3D&trackingId=kesLxHR3aIaM%2BGOri8ps2g%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card,6 days ago,Maya Chia,https://www.linkedin.com/company/maya-chia-beauty?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mount Pleasant, SC"
Communications and Social Media Specialist,https://www.linkedin.com/jobs/view/communications-and-social-media-specialist-at-cadwalader-wickersham-taft-llp-3937046882?refId=XcLf6pkd2EFp8iBd1m2cqw%3D%3D&trackingId=QPmkpgiAolL3YjEXgLTS%2BA%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago,"Cadwalader, Wickersham & Taft LLP",https://www.linkedin.com/company/cadwalader-wickersham-&-taft-llp?trk=public_jobs_jserp-result_job-search-card-subtitle,New York City Metropolitan Area
Social Media Assistant,https://www.linkedin.com/jobs/view/social-media-assistant-at-tribeca-3939320016?refId=XcLf6pkd2EFp8iBd1m2cqw%3D%3D&trackingId=BMbRIypjJMJVf9daodu%2BVA%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago,TRIBECA,https://www.linkedin.com/company/tribecaoutsourcing?trk=public_jobs_jserp-result_job-search-card-subtitle,"Orlando, FL"
Entry Level Social Media Assistant,https://www.linkedin.com/jobs/view/entry-level-social-media-assistant-at-hype-tier-3939287550?refId=XcLf6pkd2EFp8iBd1m2cqw%3D%3D&trackingId=Mi9pL%2FoRLC1Mwxez456Ysg%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card,6 days ago,Hype Tier,https://www.linkedin.com/company/hhypetier?trk=public_jobs_jserp-result_job-search-card-subtitle,"Philadelphia, PA"
Entry Level Social Media Assistant,https://www.linkedin.com/jobs/view/entry-level-social-media-assistant-at-devcomnow-3939354549?refId=XcLf6pkd2EFp8iBd1m2cqw%3D%3D&trackingId=OWPU%2BaNw5i2GJF6Gug2dCA%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago,DevComNow,https://uk.linkedin.com/company/devcomnowus?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jersey City, NJ"
Social Media Specialist,https://www.linkedin.com/jobs/view/social-media-specialist-at-ghost-3937762121?refId=XcLf6pkd2EFp8iBd1m2cqw%3D%3D&trackingId=1PKepLDG2wk3oxwYdA5Wzw%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago,GHOST,https://www.linkedin.com/company/ghost-lifestyle?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chicago, IL"
Social Media Content Creator,https://www.linkedin.com/jobs/view/social-media-content-creator-at-rodeo-3937254288?refId=XcLf6pkd2EFp8iBd1m2cqw%3D%3D&trackingId=6YKr%2FVWmr3%2FsRoAaNFPZaw%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago,Rodeo,https://www.linkedin.com/company/rodeotech?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, United States"
Entry Level Social Media Coordinator,https://www.linkedin.com/jobs/view/entry-level-social-media-coordinator-at-zoom-vibe-co-3943831439?refId=XcLf6pkd2EFp8iBd1m2cqw%3D%3D&trackingId=HWn2PlAfXs4%2Fd9xq4Z8ktA%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card,3 days ago,Zoom Vibe Co,https://www.linkedin.com/company/zoom-vibe-co?trk=public_jobs_jserp-result_job-search-card-subtitle,"Washington, DC"
Social Media Manager,https://www.linkedin.com/jobs/view/social-media-manager-at-lasso-studio-3942768306?refId=XcLf6pkd2EFp8iBd1m2cqw%3D%3D&trackingId=AefrzyfnXoqCBOqhGk5fEA%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card,5 days ago,Lasso Studio,https://www.linkedin.com/company/lassostudio?trk=public_jobs_jserp-result_job-search-card-subtitle,Miami-Fort Lauderdale Area
Social Media Manager/ Photographer,https://www.linkedin.com/jobs/view/social-media-manager-photographer-at-louisa-of-the-seas-3946098929?refId=XcLf6pkd2EFp8iBd1m2cqw%3D%3D&trackingId=YmYZ77bQWjpTaq%2B3lD%2Bx%2Bw%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card,2 days ago,Louisa of the Seas,https://www.linkedin.com/company/louisa-of-the-seas?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY"
Social Media Manager,https://www.linkedin.com/jobs/view/social-media-manager-at-haute-living-3942214442?refId=XcLf6pkd2EFp8iBd1m2cqw%3D%3D&trackingId=Ll%2FMhHQg3Ko%2BB1eYtgN7vA%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card,6 days ago,Haute Living,https://www.linkedin.com/company/haute-living-magazine?trk=public_jobs_jserp-result_job-search-card-subtitle,"Doral, FL"
Social Media Coordinator,https://www.linkedin.com/jobs/view/social-media-coordinator-at-the-keller-group-3941766144?refId=XcLf6pkd2EFp8iBd1m2cqw%3D%3D&trackingId=qm6j3zgKYMfwRIuLv5W72A%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago,The Keller Group,https://www.linkedin.com/company/kellergroupstaffing?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Phoenix Area
Social Media Coordinator,https://www.linkedin.com/jobs/view/social-media-coordinator-at-bitchin-%E2%80%8B-sauce-3944161549?refId=XcLf6pkd2EFp8iBd1m2cqw%3D%3D&trackingId=wFIDHCzdgYsdsQKy10nWsA%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card,4 days ago,Bitchin' Sauce,https://www.linkedin.com/company/bitchin-sauce?trk=public_jobs_jserp-result_job-search-card-subtitle,"Carlsbad, CA"
Social Media & Influencer Marketing Coordinator - Full Time,https://www.linkedin.com/jobs/view/social-media-influencer-marketing-coordinator-full-time-at-golden-3946099754?refId=XcLf6pkd2EFp8iBd1m2cqw%3D%3D&trackingId=g4mK1cM1I0TeqEG4L8KRKQ%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card,2 days ago,Golden,https://www.linkedin.com/company/glowgoldenbrands?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY"
Entry Level Social Media Assistant,https://www.linkedin.com/jobs/view/entry-level-social-media-assistant-at-sales-bizlab-3941737639?refId=V3pP0SseYUYDWOC5IIN5%2BQ%3D%3D&trackingId=qAwraCfsHlnNOeHcd9I27Q%3D%3D&position=2&pageNum=2&trk=public_jobs_jserp-result_search-card,1 week ago,Sales Bizlab,https://www.linkedin.com/company/sales-bizlab?trk=public_jobs_jserp-result_job-search-card-subtitle,"Miami, FL"
Entry Level Social Media Assistant,https://www.linkedin.com/jobs/view/entry-level-social-media-assistant-at-questify-fitness-3938666757?refId=V3pP0SseYUYDWOC5IIN5%2BQ%3D%3D&trackingId=dY8OffI%2FeYF%2BtbVFZgjgnQ%3D%3D&position=4&pageNum=2&trk=public_jobs_jserp-result_search-card,1 week ago,Questify Fitness,https://www.linkedin.com/company/questifyfitness?trk=public_jobs_jserp-result_job-search-card-subtitle,"Scottsdale, AZ"
Social Media Manager,https://www.linkedin.com/jobs/view/social-media-manager-at-lux-3943418363?refId=V3pP0SseYUYDWOC5IIN5%2BQ%3D%3D&trackingId=qbuhZEM%2B9PHC8FpSNIwjnA%3D%3D&position=7&pageNum=2&trk=public_jobs_jserp-result_search-card,4 days ago,Lux,https://www.linkedin.com/company/wearlux?trk=public_jobs_jserp-result_job-search-card-subtitle,"Appleton, WI"
Entry Level Social Media Agent,https://www.linkedin.com/jobs/view/entry-level-social-media-agent-at-zoom-vibe-co-3943459647?refId=V3pP0SseYUYDWOC5IIN5%2BQ%3D%3D&trackingId=zu5h18EwpwduXsymOXS84g%3D%3D&position=8&pageNum=2&trk=public_jobs_jserp-result_search-card,4 days ago,Zoom Vibe Co,https://www.linkedin.com/company/zoom-vibe-co?trk=public_jobs_jserp-result_job-search-card-subtitle,Los Angeles Metropolitan Area
Entry Level Social Media Coordinator,https://www.linkedin.com/jobs/view/entry-level-social-media-coordinator-at-devcomnow-3945470881?refId=V3pP0SseYUYDWOC5IIN5%2BQ%3D%3D&trackingId=o4i3JyaxtaCc9FKatOVXlw%3D%3D&position=10&pageNum=2&trk=public_jobs_jserp-result_search-card,3 days ago,DevComNow,https://uk.linkedin.com/company/devcomnowus?trk=public_jobs_jserp-result_job-search-card-subtitle,"Houston, TX"
Social Media Coordinator,https://www.linkedin.com/jobs/view/social-media-coordinator-at-otk-media-3933854781?refId=V3pP0SseYUYDWOC5IIN5%2BQ%3D%3D&trackingId=k8YOhH%2F7Vm%2FMSsp%2FMEHVhQ%3D%3D&position=14&pageNum=2&trk=public_jobs_jserp-result_search-card,1 week ago,OTK Media,https://www.linkedin.com/company/otk-media?trk=public_jobs_jserp-result_job-search-card-subtitle,"Austin, TX"
Online Social Media Coordinator (Remote),https://www.linkedin.com/jobs/view/online-social-media-coordinator-remote-at-c-s-consulting-3946340603?refId=V3pP0SseYUYDWOC5IIN5%2BQ%3D%3D&trackingId=g3%2BowBO9nUatxp5nuUOofQ%3D%3D&position=15&pageNum=2&trk=public_jobs_jserp-result_search-card,2 days ago,C&S Consulting,https://www.linkedin.com/company/cs-consultingonline?trk=public_jobs_jserp-result_job-search-card-subtitle,United States
Temporary Associate Social Media Producer,https://www.linkedin.com/jobs/view/temporary-associate-social-media-producer-at-forbes-3926361700?refId=V3pP0SseYUYDWOC5IIN5%2BQ%3D%3D&trackingId=T3tg46JH6xIa%2BJxdkusTqA%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card,3 days ago,Forbes,https://www.linkedin.com/company/forbes-magazine?trk=public_jobs_jserp-result_job-search-card-subtitle,United States
Marketing & Social Media Specialist,https://www.linkedin.com/jobs/view/marketing-social-media-specialist-at-boka-restaurant-group-3945973495?refId=V3pP0SseYUYDWOC5IIN5%2BQ%3D%3D&trackingId=JFTvM%2B37BVKoaxiItpw46A%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card,1 day ago,BOKA Restaurant Group,https://www.linkedin.com/company/boka-restaurant-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chicago, IL"
Social Media Manager (Contract),https://www.linkedin.com/jobs/view/social-media-manager-contract-at-the-earthling-co-3937224345?refId=V3pP0SseYUYDWOC5IIN5%2BQ%3D%3D&trackingId=zxuaaWUgpty8LnaGXOAK1Q%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card,1 week ago,The Earthling Co.,https://www.linkedin.com/company/theearthlingco?trk=public_jobs_jserp-result_job-search-card-subtitle,United States
Entry Level Social Media Assistant,https://www.linkedin.com/jobs/view/entry-level-social-media-assistant-at-fresh-form-draft-3938825478?refId=V3pP0SseYUYDWOC5IIN5%2BQ%3D%3D&trackingId=2jUxJ8ZdUFSCgj6%2FD7lvYg%3D%3D&position=25&pageNum=2&trk=public_jobs_jserp-result_search-card,1 week ago,Fresh Form Draft,https://www.linkedin.com/company/fresh-form-draft?trk=public_jobs_jserp-result_job-search-card-subtitle,"Kansas City, MO"
Social Media Assistant,https://www.linkedin.com/jobs/view/social-media-assistant-at-indeedful-insight-3935372458?refId=slAHzip365uH9fnfLHB6iQ%3D%3D&trackingId=Beq6vWRMt7NZvcv5RhvoRg%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,Indeedful Insight,https://www.linkedin.com/company/indeedful-insight?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dallas, TX"
Social Media Strategist,https://www.linkedin.com/jobs/view/social-media-strategist-at-ideo-3935358371?refId=slAHzip365uH9fnfLHB6iQ%3D%3D&trackingId=%2Bgi5j10HQgx6rnAvPBJwBQ%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,IDEO,https://www.linkedin.com/company/ideo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chicago, IL"
Entry Level Social Media Assistant,https://www.linkedin.com/jobs/view/entry-level-social-media-assistant-at-live-buzz-co-3939135893?refId=slAHzip365uH9fnfLHB6iQ%3D%3D&trackingId=za81qhpJDbVHsgU7ae1k8Q%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,Live Buzz Co,https://www.linkedin.com/company/live-buzz-co?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dallas, TX"
Entry Level Social Media Assistant,https://www.linkedin.com/jobs/view/entry-level-social-media-assistant-at-web-craft-stylers-3939290191?refId=slAHzip365uH9fnfLHB6iQ%3D%3D&trackingId=VxaOJzMH%2FkODyDeN814ZHA%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card,6 days ago,Web Craft Stylers,https://www.linkedin.com/company/web-craft-stylers?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Antonio, TX"
Social Media & Community Manager,https://www.linkedin.com/jobs/view/social-media-community-manager-at-ag-jeans-3941971913?refId=slAHzip365uH9fnfLHB6iQ%3D%3D&trackingId=yFdL3UTv60TTIbXKp84naA%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card,6 days ago,AG Jeans,https://www.linkedin.com/company/ag-jeans?trk=public_jobs_jserp-result_job-search-card-subtitle,Los Angeles Metropolitan Area
Social Media Coordinator,https://www.linkedin.com/jobs/view/social-media-coordinator-at-cardone-ventures-3938779613?refId=slAHzip365uH9fnfLHB6iQ%3D%3D&trackingId=PKFqs%2BTH1LADlHDXhXIP1w%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,Cardone Ventures,https://www.linkedin.com/company/cardoneventures?trk=public_jobs_jserp-result_job-search-card-subtitle,"Scottsdale, AZ"
Social Media Agent,https://www.linkedin.com/jobs/view/social-media-agent-at-stylesignplan-3939318162?refId=slAHzip365uH9fnfLHB6iQ%3D%3D&trackingId=iMLb9pwekWi7pQXPexQp0A%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,StyleSignPlan,https://www.linkedin.com/company/stylesignplan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Kansas City, MO"
"Social Media Producer, MSNBC",https://www.linkedin.com/jobs/view/social-media-producer-msnbc-at-msnbc-3942354913?refId=slAHzip365uH9fnfLHB6iQ%3D%3D&trackingId=Dm3UJQ%2F%2BfxKswwMVc19geQ%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card,6 days ago,MSNBC,https://www.linkedin.com/company/msnbc?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY"
Social Media Manager,https://www.linkedin.com/jobs/view/social-media-manager-at-twelvenyc-3940378664?refId=slAHzip365uH9fnfLHB6iQ%3D%3D&trackingId=Gjfruk3mNEyp%2BJz3XzX%2FCg%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card,4 days ago,twelveNYC,https://www.linkedin.com/company/twelvenyc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Brooklyn, NY"
Entry Level Social Media Coordinator,https://www.linkedin.com/jobs/view/entry-level-social-media-coordinator-at-draft-note-design-3938550106?refId=slAHzip365uH9fnfLHB6iQ%3D%3D&trackingId=Nw6HakyY%2F%2FvR%2FntqL7haXA%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,Draft Note Design,https://www.linkedin.com/company/draft-note-design?trk=public_jobs_jserp-result_job-search-card-subtitle,"Los Angeles, CA"
Social Media Manager-Marketing,https://www.linkedin.com/jobs/view/social-media-manager-marketing-at-leftbank-art-3946107593?refId=slAHzip365uH9fnfLHB6iQ%3D%3D&trackingId=Kh0gsgLZBSUhWVF48mcuLg%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card,2 days ago,Leftbank Art,https://www.linkedin.com/company/leftbank-art?trk=public_jobs_jserp-result_job-search-card-subtitle,"La Mirada, CA"
Social Media Specialist- Eataly Corporate,https://www.linkedin.com/jobs/view/social-media-specialist-eataly-corporate-at-eataly-3937910410?refId=slAHzip365uH9fnfLHB6iQ%3D%3D&trackingId=2ISEZ%2Fvj%2F3g%2BGTWoRWI8YA%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,Eataly,https://www.linkedin.com/company/eataly?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY"
Entry Level Social Media Coordinator,https://www.linkedin.com/jobs/view/entry-level-social-media-coordinator-at-fresh-form-draft-3943619499?refId=slAHzip365uH9fnfLHB6iQ%3D%3D&trackingId=MzY5u9OTYU4voiuyWnbc3g%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card,4 days ago,Fresh Form Draft,https://www.linkedin.com/company/fresh-form-draft?trk=public_jobs_jserp-result_job-search-card-subtitle,"Washington, DC"
Social Media Manager,https://www.linkedin.com/jobs/view/social-media-manager-at-ghost-3937854079?refId=slAHzip365uH9fnfLHB6iQ%3D%3D&trackingId=moLeiFyPg5npBhA18Zq45A%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,GHOST,https://www.linkedin.com/company/ghost-lifestyle?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chicago, IL"
"Intern - Digital Marketing, Blogging, & Social Media, DC: 2023-3008",https://www.linkedin.com/jobs/view/intern-digital-marketing-blogging-social-media-dc-2023-3008-at-headfirst-summer-camps-3943795929?refId=gYD7dREgYiOeGIlk%2FVBFcg%3D%3D&trackingId=K5%2B7PXTAkLO2tU7JA0JMQg%3D%3D&position=1&pageNum=4&trk=public_jobs_jserp-result_search-card,5 days ago,Headfirst Summer Camps,https://www.linkedin.com/company/headfirst-summer-camps?trk=public_jobs_jserp-result_job-search-card-subtitle,"Washington, DC"
Social Media Agent,https://www.linkedin.com/jobs/view/social-media-agent-at-stylesignplan-3936556701?refId=gYD7dREgYiOeGIlk%2FVBFcg%3D%3D&trackingId=8lGpVyWZc4GeAKXcgYpG2g%3D%3D&position=3&pageNum=4&trk=public_jobs_jserp-result_search-card,1 week ago,StyleSignPlan,https://www.linkedin.com/company/stylesignplan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Austin, TX"
Social Media Manager,https://www.linkedin.com/jobs/view/social-media-manager-at-full-focus-3945908116?refId=gYD7dREgYiOeGIlk%2FVBFcg%3D%3D&trackingId=Bcr84aNqeXnh1js8Z0lG1A%3D%3D&position=4&pageNum=4&trk=public_jobs_jserp-result_search-card,3 days ago,Full Focus,https://www.linkedin.com/company/fullfocusco?trk=public_jobs_jserp-result_job-search-card-subtitle,"Franklin, TN"
Entry Level Social Media Assistant,https://www.linkedin.com/jobs/view/entry-level-social-media-assistant-at-live-buzz-co-3943915579?refId=gYD7dREgYiOeGIlk%2FVBFcg%3D%3D&trackingId=q%2F6f7Zk548VCuuhzazT8Vg%3D%3D&position=9&pageNum=4&trk=public_jobs_jserp-result_search-card,5 days ago,Live Buzz Co,https://www.linkedin.com/company/live-buzz-co?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jersey City, NJ"
Social Media Marketing Manager,https://www.linkedin.com/jobs/view/social-media-marketing-manager-at-microsoft-3941389773?refId=gYD7dREgYiOeGIlk%2FVBFcg%3D%3D&trackingId=ZyRjYjayDLuqUyw8qasrQA%3D%3D&position=14&pageNum=4&trk=public_jobs_jserp-result_search-card,3 days ago,Microsoft,https://www.linkedin.com/company/microsoft?trk=public_jobs_jserp-result_job-search-card-subtitle,"Redmond, WA"
Marketing | Social Media Assistant,https://www.linkedin.com/jobs/view/marketing-social-media-assistant-at-darin-marques-group-3946148629?refId=gYD7dREgYiOeGIlk%2FVBFcg%3D%3D&trackingId=lhrZlz7SNV5xhwgBnavDUg%3D%3D&position=15&pageNum=4&trk=public_jobs_jserp-result_search-card,2 days ago,Darin Marques Group,https://www.linkedin.com/company/darinmarquesgroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Las Vegas, NV"
Social Media Coordinator,https://www.linkedin.com/jobs/view/social-media-coordinator-at-rivers-agency-3945489632?refId=gYD7dREgYiOeGIlk%2FVBFcg%3D%3D&trackingId=ALif37fmWOPmKRAq2Kb0kA%3D%3D&position=16&pageNum=4&trk=public_jobs_jserp-result_search-card,3 days ago,Rivers Agency,https://www.linkedin.com/company/rivers-agency?trk=public_jobs_jserp-result_job-search-card-subtitle,Raleigh-Durham-Chapel Hill Area
Social Media Coordinator,https://www.linkedin.com/jobs/view/social-media-coordinator-at-los-angeles-philharmonic-3940442952?refId=gYD7dREgYiOeGIlk%2FVBFcg%3D%3D&trackingId=flSz9Nzpv7hCSKAElTUt%2Fw%3D%3D&position=20&pageNum=4&trk=public_jobs_jserp-result_search-card,1 week ago,Los Angeles Philharmonic,https://www.linkedin.com/company/los-angeles-philharmonic?trk=public_jobs_jserp-result_job-search-card-subtitle,"Los Angeles, CA"
Marketing/Social Media Intern,https://www.linkedin.com/jobs/view/marketing-social-media-intern-at-short-story-3938540025?refId=gYD7dREgYiOeGIlk%2FVBFcg%3D%3D&trackingId=NkCqQgl%2BOMhANePFQya4EA%3D%3D&position=22&pageNum=4&trk=public_jobs_jserp-result_search-card,1 week ago,Short Story,https://www.linkedin.com/company/shortstorybox?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA"
