job_title,job_detail_url,job_listed,company_name,company_link,company_location
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-dgrnte-3938648319?refId=VTL0WcwR1DhiUKTCP2Uf9g%3D%3D&trackingId=8NJit0lbMAiCf0u13ipCtQ%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card,6 days ago,Dgrnte,https://www.linkedin.com/company/dgrnte?trk=public_jobs_jserp-result_job-search-card-subtitle,"Seattle, WA"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-allstem-connections-3937796060?refId=VTL0WcwR1DhiUKTCP2Uf9g%3D%3D&trackingId=ZPZqr0H2hSxgsXIWnrXeLw%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card,1 week ago,AllSTEM Connections,https://www.linkedin.com/company/allstemconnections?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jersey City, NJ"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-dbi-consultants-3941979027?refId=VTL0WcwR1DhiUKTCP2Uf9g%3D%3D&trackingId=zqMa5wslGp1v4e50wBdNZw%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card,4 days ago,DBI Consultants,https://www.linkedin.com/company/dbi-construction-consultants?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-talent-software-services-3938228146?refId=VTL0WcwR1DhiUKTCP2Uf9g%3D%3D&trackingId=KKjzsOQRGRV64JV1lyo5lw%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card,1 week ago,TALENT Software Services,https://www.linkedin.com/company/talent-software-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Irving, TX"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-kellymitchell-group-3944523294?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=vrH1PetjYQ7woa40xlqxfg%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card,2 days ago,KellyMitchell Group,https://www.linkedin.com/company/kelly-mitchell-group-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Seattle, WA"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-artmac-3942659582?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=W%2BuU1JUX%2BLByW54%2FSgojKA%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card,3 days ago,Artmac,https://www.linkedin.com/company/artmac-soft-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Elk Grove, CA"
Data Analyst - EQuIS,https://www.linkedin.com/jobs/view/data-analyst-equis-at-trc-companies-inc-3941938942?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=%2FSr7cpSPYE6Yjcqc3TsHvg%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card,4 days ago,"TRC Companies, Inc.",https://www.linkedin.com/company/trc-companies-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Boston, MA"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-optomi-3937759744?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=WgA3Oy9T4qBJe2Z9EWdpFQ%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,Optomi,https://www.linkedin.com/company/optomi?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dallas, TX"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-engine-3934774814?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=5c9qNbEcs4dFYqnHpq8X4g%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,eNGINE,https://www.linkedin.com/company/enginehires?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pittsburgh, PA"
"Analyst, Customer Insights and Analytics",https://www.linkedin.com/jobs/view/analyst-customer-insights-and-analytics-at-chipotle-mexican-grill-3936905028?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=7DPQDnlBTUOib2bSpDsAsg%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,Chipotle Mexican Grill,https://www.linkedin.com/company/chipotle-mexican-grill?trk=public_jobs_jserp-result_job-search-card-subtitle,"Newport Beach, CA"
Junior Data Analyst (SQL),https://www.linkedin.com/jobs/view/junior-data-analyst-sql-at-pyramid-consulting-inc-3942375187?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=145ksGv6RsMnBAi7dnw3cg%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card,4 days ago,"Pyramid Consulting, Inc",https://www.linkedin.com/company/pyramid-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"McLean, VA"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-isn-3939271623?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=xD%2FTjIry3CSiBjrZ1KOd5A%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card,3 days ago,ISN,https://www.linkedin.com/company/isn-corporation?trk=public_jobs_jserp-result_job-search-card-subtitle,Washington DC-Baltimore Area
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-gsquared-group-3938002397?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=FQtwaQTGxN85k4pVkzsimw%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,GSquared Group,https://www.linkedin.com/company/gsquared-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Atlanta, GA"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-russell-tobin-3941941910?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=J2nmo%2F6VJ9FFIv1uyBJx3g%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card,4 days ago,Russell Tobin,https://www.linkedin.com/company/russell-tobin-&-associates-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cupertino, CA"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-robert-half-3940395189?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=I1nRsXY3qdXGmSMkOZf2Qg%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card,2 days ago,Robert Half,https://www.linkedin.com/company/robert-half-international?trk=public_jobs_jserp-result_job-search-card-subtitle,United States
Senior Data Analyst,https://www.linkedin.com/jobs/view/senior-data-analyst-at-realtor-com-3926110994?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=bUaJMwOobhoZsLb9bfp9%2Bw%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card,1 day ago,Realtor.com,https://www.linkedin.com/company/realtor-com?trk=public_jobs_jserp-result_job-search-card-subtitle,"Austin, TX"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-moorecroft-systems-3933816115?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=8DRUehExQhnQ6hpGMJE4YQ%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card,2 days ago,Moorecroft Systems,https://www.linkedin.com/company/moorecroft-systems?trk=public_jobs_jserp-result_job-search-card-subtitle,United States
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-randstad-digital-3936913813?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=bXSfwUaFLGeDJj%2F%2FPM5ysw%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,Randstad Digital,https://www.linkedin.com/company/randstaddigital?trk=public_jobs_jserp-result_job-search-card-subtitle,"Charlotte, NC"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-mindlance-3942137322?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=Jz9B3V4Sz%2BFTnkmS64bQWQ%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card,4 days ago,Mindlance,https://www.linkedin.com/company/mindlance?trk=public_jobs_jserp-result_job-search-card-subtitle,"Reston, VA"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-world-insurance-associates-llc-3938908466?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=dTkFpUc3ddDo2SyzLgE21A%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,World Insurance Associates LLC,https://www.linkedin.com/company/world-insurance-associates-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Iselin, NJ"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-luxoft-3941402511?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=nHxTTN0DG3t%2BTQSA%2Fsp18Q%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card,5 days ago,Luxoft,https://ch.linkedin.com/company/luxoft?trk=public_jobs_jserp-result_job-search-card-subtitle,Washington DC-Baltimore Area
BI Data Analyst,https://www.linkedin.com/jobs/view/bi-data-analyst-at-convey-health-solutions-3936904757?refId=Rup%2FPC5WKasHyUGdkQ%2Fz7g%3D%3D&trackingId=KnNdrC4wd6YV%2BB4V9TPifA%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago,Convey Health Solutions,https://www.linkedin.com/company/convey-health-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Fort Lauderdale, FL"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-tata-consultancy-services-3940573633?refId=0ANqg%2B%2Bt2ItOAyF4J6IwxQ%3D%3D&trackingId=Y%2BfXzf6%2FkzdBJuUpUjAQsQ%3D%3D&position=3&pageNum=4&trk=public_jobs_jserp-result_search-card,6 days ago,Tata Consultancy Services,https://in.linkedin.com/company/tata-consultancy-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Austin, TX"
Data Analyst II,https://www.linkedin.com/jobs/view/data-analyst-ii-at-aurora-3944682758?refId=0ANqg%2B%2Bt2ItOAyF4J6IwxQ%3D%3D&trackingId=4EkH3keiKQTqeU1s3sEP1Q%3D%3D&position=5&pageNum=4&trk=public_jobs_jserp-result_search-card,2 days ago,Aurora,https://www.linkedin.com/company/auroradriver?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mountain View, CA"
Senior Data Analyst,https://www.linkedin.com/jobs/view/senior-data-analyst-at-realtor-com-3943907511?refId=0ANqg%2B%2Bt2ItOAyF4J6IwxQ%3D%3D&trackingId=xKRijeGJCn%2F9XzlfcHyTdw%3D%3D&position=6&pageNum=4&trk=public_jobs_jserp-result_search-card,3 days ago,Realtor.com,https://www.linkedin.com/company/realtor-com?trk=public_jobs_jserp-result_job-search-card-subtitle,"Austin, TX"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-unisys-3940956288?refId=0ANqg%2B%2Bt2ItOAyF4J6IwxQ%3D%3D&trackingId=OlFBh52yyG%2Frm%2FmB0RCObQ%3D%3D&position=10&pageNum=4&trk=public_jobs_jserp-result_search-card,5 days ago,Unisys,https://www.linkedin.com/company/unisys?trk=public_jobs_jserp-result_job-search-card-subtitle,"Stamford, CT"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-insight-global-3940365949?refId=0ANqg%2B%2Bt2ItOAyF4J6IwxQ%3D%3D&trackingId=GPIICl%2F8oli3qbpNK00eaA%3D%3D&position=11&pageNum=4&trk=public_jobs_jserp-result_search-card,2 days ago,Insight Global,https://www.linkedin.com/company/insight-global?trk=public_jobs_jserp-result_job-search-card-subtitle,"Memphis, TN"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-northbound-executive-search-3932194977?refId=0ANqg%2B%2Bt2ItOAyF4J6IwxQ%3D%3D&trackingId=%2BV%2BmlfSWh6YyVdOwSA4Beg%3D%3D&position=12&pageNum=4&trk=public_jobs_jserp-result_search-card,4 days ago,Northbound Executive Search,https://www.linkedin.com/company/northbound-executive-search?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, United States"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-dexian-3940384204?refId=0ANqg%2B%2Bt2ItOAyF4J6IwxQ%3D%3D&trackingId=tte8pskN1LtC9hmEE%2BXWoA%3D%3D&position=13&pageNum=4&trk=public_jobs_jserp-result_search-card,2 days ago,Dexian,https://www.linkedin.com/company/dexiansolutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Smithfield, RI"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-intepros-3939800017?refId=0ANqg%2B%2Bt2ItOAyF4J6IwxQ%3D%3D&trackingId=1tUNNNRkzqG5OFTwOSiTYw%3D%3D&position=14&pageNum=4&trk=public_jobs_jserp-result_search-card,3 days ago,IntePros,https://www.linkedin.com/company/intepros?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pittsburgh, PA"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-gartner-3941289416?refId=0ANqg%2B%2Bt2ItOAyF4J6IwxQ%3D%3D&trackingId=LaRKVbk18NWy8Y7AZzvOqg%3D%3D&position=15&pageNum=4&trk=public_jobs_jserp-result_search-card,5 days ago,Gartner,https://www.linkedin.com/company/gartner?trk=public_jobs_jserp-result_job-search-card-subtitle,"Irving, TX"
Senior Data Analyst,https://www.linkedin.com/jobs/view/senior-data-analyst-at-tech-mahindra-3938005656?refId=0ANqg%2B%2Bt2ItOAyF4J6IwxQ%3D%3D&trackingId=wusV1MJ%2FILm9Yp6pTmegFg%3D%3D&position=16&pageNum=4&trk=public_jobs_jserp-result_search-card,1 week ago,Tech Mahindra,https://in.linkedin.com/company/tech-mahindra?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sacramento, CA"
Operations Data Analyst,https://www.linkedin.com/jobs/view/operations-data-analyst-at-superannotate-3943431062?refId=0ANqg%2B%2Bt2ItOAyF4J6IwxQ%3D%3D&trackingId=Cnp5mrS1lRcK%2FKCnk6ieiA%3D%3D&position=19&pageNum=4&trk=public_jobs_jserp-result_search-card,3 days ago,SuperAnnotate,https://www.linkedin.com/company/superannotate?trk=public_jobs_jserp-result_job-search-card-subtitle,United States
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-advantis-global-is-now-inspyr-solutions-3936906080?refId=0ANqg%2B%2Bt2ItOAyF4J6IwxQ%3D%3D&trackingId=Hu04hd7K0yjSxyOGA6m0Ig%3D%3D&position=20&pageNum=4&trk=public_jobs_jserp-result_search-card,1 week ago,Advantis Global is now INSPYR Solutions,https://www.linkedin.com/company/advantis-global-services?trk=public_jobs_jserp-result_job-search-card-subtitle,United States
Master Data Analyst,https://www.linkedin.com/jobs/view/master-data-analyst-at-genpact-3942866128?refId=0ANqg%2B%2Bt2ItOAyF4J6IwxQ%3D%3D&trackingId=Vv5jTKSNqE1lxtBPuVPmkQ%3D%3D&position=21&pageNum=4&trk=public_jobs_jserp-result_search-card,3 days ago,Genpact,https://www.linkedin.com/company/genpact?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cincinnati, OH"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-whimstay-3940844736?refId=0ANqg%2B%2Bt2ItOAyF4J6IwxQ%3D%3D&trackingId=Bq8PEzHEVr0Jb96BVFMcNg%3D%3D&position=23&pageNum=4&trk=public_jobs_jserp-result_search-card,2 days ago,Whimstay,https://www.linkedin.com/company/whimstay?trk=public_jobs_jserp-result_job-search-card-subtitle,United States
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-pula-capital-management-lp-3937038102?refId=0ANqg%2B%2Bt2ItOAyF4J6IwxQ%3D%3D&trackingId=4UuJ8A6QyDkxZq0wTZbB8A%3D%3D&position=24&pageNum=4&trk=public_jobs_jserp-result_search-card,1 week ago,Pula Capital Management LP,https://www.linkedin.com/company/pulacapital?trk=public_jobs_jserp-result_job-search-card-subtitle,"Charlottesville, VA"
Data Analyst,https://www.linkedin.com/jobs/view/data-analyst-at-visionaire-partners-3940380027?refId=0ANqg%2B%2Bt2ItOAyF4J6IwxQ%3D%3D&trackingId=Za%2FojNjzVr9pK2wykQd%2FYA%3D%3D&position=25&pageNum=4&trk=public_jobs_jserp-result_search-card,2 days ago,Visionaire Partners,https://www.linkedin.com/company/visionaire-partners?trk=public_jobs_jserp-result_job-search-card-subtitle,"Atlanta, GA"
